PersonID,Age,OccupationStatus,OccupationStatus_OS,Employed,Unemployed,Homemaker,Student,Retired,Disabled,OtherOcc,MultiOcc,ActiveDutyArmedForces,ReceivedCareVA,MaritalStatus,Education,BornInUSA,YearCameToUSA,SpeakEnglish,NotHisp,Mexican,PuertoRican,Cuban,OthHisp,Hisp_Cat,White,Black,AmerInd,AsInd,Chinese,Filipino,Japanese,Korean,Vietnamese,OthAsian,Hawaiian,Guamanian,Samoan,OthPacIsl,Race_Cat2,SexualOrientation,SexualOrientation_OS,TotalHousehold,R_HHAdults,HHAdults_Num,SelfGender,SelfAge,SelfMOB,HHAdultGender2,HHAdultAge2,HHAdultMOB2,HHAdultGender3,HHAdultAge3,HHAdultMOB3,HHAdultGender4,HHAdultAge4,HHAdultMOB4,HHAdultGender5,HHAdultAge5,HHAdultMOB5,ChildrenInHH,RentOrOwn,CellPhone,PhoneInHome,IncomeRanges,MailSurveyTime_Min,MailSurveyTime_Hrs,TypeOfAddressA,TypeOfAddressB,TypeOfAddressC,TypeOfAddressD
60004573-01,-9,6,-1,2,2,2,2,2,1,2,1,5,-2,-9,-9,1,-2,4,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,91,NO,-9,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,1,-9,10,-1,-9,-9,-9,-9
60004575-01,80,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,2,1974,3,-9,-9,-9,-9,-9,-9,2,2,2,2,2,2,2,1,2,2,2,2,2,2,35,-9,-6,1,2,2,2,80,2,1,83,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,40,-1,1,2,2,2
60004576-01,61,5,-1,2,2,2,2,1,2,2,1,3,3,4,5,1,-1,1,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,1,1,1,1,61,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,-4,-4,1,2,2,2
60004587-01,31,2,-1,2,1,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,31,1,2,48,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,5,25,-1,1,2,2,2
60004588-01,68,1,-1,1,2,2,2,2,2,2,1,5,-2,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,68,3,1,71,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,10,-1,1,2,2,2
60004592-01,71,5,-1,2,2,2,2,1,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,71,2,2,69,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,5,30,-1,1,2,2,2
60004594-01,57,1,-1,1,2,2,2,2,2,2,1,5,-1,1,4,1,-1,1,2,2,2,2,1,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,2,2,2,1,57,9,2,64,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,5,-1,1,2,2,2
60004600-01,51,3,-1,2,2,1,2,2,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,1,2,1,2,2,2,2,2,2,2,2,2,2,2,16,1,-1,2,2,2,2,51,7,1,52,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,8,10,-1,1,2,2,2
60004611-01,54,1,-1,1,2,2,2,2,2,2,1,3,3,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,54,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,25,-1,1,2,2,2
60004612-01,59,1,-1,1,2,2,2,2,2,2,1,5,-1,6,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,-1,1,1,1,1,59,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,6,15,-1,1,2,2,2
60004619-02,50,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,2,1995,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,1,50,9,2,41,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,9,23,-1,1,2,2,2
60004626-02,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,5,2,1993,3,1,2,2,2,2,10,2,2,2,2,1,2,2,2,2,2,2,2,2,2,32,-9,-6,2,2,2,2,66,3,1,69,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,2,2,1,-1,6,1,2,2,2
60004632-03,35,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,2,2011,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,1,35,10,2,36,-4,2,-4,1,-1,-1,-1,-1,-1,-1,1,2,1,2,9,10,-1,1,2,2,2
60004633-01,-9,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,6,3,3,2,-9,4,1,-9,4,1,-9,7,-1,-1,-1,-1,-1,-1,3,1,1,1,8,10,-1,1,2,2,2
60004644-02,40,1,-1,1,2,2,2,2,2,2,1,5,-2,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,1,40,7,2,37,11,1,-4,10,1,-9,-9,-1,-1,-1,2,2,1,2,8,30,-1,1,2,2,2
60004646-02,77,5,-1,2,2,2,2,1,2,2,1,3,1,3,3,1,-1,1,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,77,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,2,20,-1,-9,-9,-9,-9
60004650-01,24,4,-1,2,2,2,1,2,2,2,1,5,-1,6,7,1,-1,1,1,2,2,2,2,10,2,2,2,2,1,2,2,2,2,2,2,2,2,2,32,2,-1,3,3,3,2,24,4,1,62,10,2,58,5,-1,-1,-1,-1,-1,-1,0,3,1,1,9,30,-1,1,2,2,2
60004652-01,34,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,2,34,8,1,34,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,8,-1,2,1,2,2,2
60004654-01,73,5,-1,2,2,2,2,1,2,2,1,5,-2,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,73,8,2,63,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,9,7,-1,1,2,2,2
60004657-01,58,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,1,58,2,2,43,3,1,-4,10,-1,-1,-1,-1,-1,-1,1,1,1,1,9,30,-1,1,2,2,2
60004661-03,61,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,2,1960,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,61,9,1,60,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,9,10,-1,1,2,2,2
60004666-01,64,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,64,5,1,65,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,20,-1,1,2,1,2
60004667-01,53,1,-1,1,2,2,2,2,2,2,1,5,-2,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,53,7,1,53,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,6,20,-1,1,2,2,2
60004668-01,61,6,-1,2,2,2,2,2,1,2,1,3,3,3,5,1,-1,1,1,2,2,2,2,10,1,2,1,2,2,2,2,2,2,2,2,2,2,2,16,3,-1,1,1,1,2,61,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,2,-1,2,1,2,2,2
60004671-01,78,5,-1,2,2,2,2,1,2,2,1,3,3,1,7,1,-1,1,2,1,2,2,2,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-1,3,3,3,1,78,2,2,63,6,1,46,7,-1,-1,-1,-1,-1,-1,0,1,1,1,9,40,-1,1,2,2,2
60004672-01,66,-9,-6,-9,-9,-9,-9,-9,-9,-9,0,5,-1,1,7,1,-2,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,-9,-6,2,2,2,2,66,4,1,70,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,35,-1,1,2,1,2
60004673-01,51,1,-1,1,2,2,2,2,2,2,1,5,-2,3,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,51,5,1,50,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,8,15,-1,1,2,2,2
60004676-01,82,5,-1,2,2,2,2,1,2,2,1,3,2,1,5,2,1955,2,1,2,2,2,2,10,2,2,2,2,2,1,2,2,2,2,2,2,2,2,33,1,-1,2,2,2,1,82,7,2,91,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,15,1,1,2,2,2
60004685-03,-9,1,-2,1,2,2,2,2,2,2,1,5,-1,1,2,2,-9,4,2,1,2,2,1,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,4,2,2,1,43,9,-9,37,11,-9,-4,12,-9,-4,2,-9,-4,7,3,2,1,2,5,-1,1,1,2,2,2
60004686-01,31,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,2,1,2,2,2,21,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,1,31,6,2,32,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,8,10,0,1,2,2,2
60004687-01,47,1,-1,1,2,2,2,2,2,2,1,5,-1,3,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,47,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,15,-1,1,2,2,2
60004688-01,49,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,2,1967,1,1,2,2,2,2,10,2,2,2,2,2,1,2,2,2,2,2,2,2,2,33,1,-1,3,2,2,1,49,2,2,50,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,7,20,-1,1,2,2,2
60004690-02,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,0,-9,-6,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,1,1,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
60004691-01,66,5,-1,2,2,2,2,1,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,66,9,1,68,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,5,20,-1,2,2,1,2
60004692-01,36,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,2,36,8,1,47,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,9,15,-1,1,2,2,2
60004693-03,26,4,-1,2,2,2,1,2,2,2,1,5,-1,6,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,26,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,4,-1,1,1,2,2,2
60004695-01,46,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,46,6,1,47,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,5,-1,1,1,2,2,2
60004702-01,68,5,-1,2,2,2,2,1,2,2,1,-9,-6,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,68,4,1,70,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,30,-1,1,2,2,2
60004707-01,56,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,56,9,1,62,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,10,-1,1,2,2,2
60004715-01,61,2,-1,2,1,2,2,2,2,2,1,3,3,1,4,1,-1,1,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,61,3,2,60,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,8,30,-1,1,2,2,2
60004716-01,68,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,68,5,1,70,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,7,15,-1,1,2,2,2
60004722-01,60,3,-1,2,2,1,2,2,2,2,1,5,-1,1,7,2,-9,2,1,2,2,2,2,10,2,2,2,2,1,2,2,2,2,2,2,2,2,2,32,1,-1,3,3,3,2,60,10,1,63,11,1,23,12,-1,-1,-1,-1,-1,-1,0,1,2,1,5,25,-1,1,2,2,2
60004723-01,51,1,-1,1,2,2,2,2,2,2,1,5,-1,3,7,2,1992,1,2,2,2,2,1,24,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,51,2,1,21,2,1,22,9,-1,-1,-1,-1,-1,-1,0,2,1,1,7,20,0,1,2,2,2
60004725-01,54,3,-1,2,2,1,2,2,2,2,1,5,-1,1,5,2,1980,1,2,2,2,2,1,24,1,1,1,2,2,2,2,2,2,2,2,2,2,2,16,1,-1,5,5,5,2,54,8,1,27,5,2,19,9,2,29,9,1,52,12,0,1,1,1,7,15,-1,1,2,2,2
60004731-01,58,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,2,2,1,58,8,2,62,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,7,45,-1,1,2,2,2
60004741-01,67,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,2,1977,2,1,2,2,2,2,10,2,2,2,2,2,1,2,2,2,2,2,2,2,2,33,91,NORMAL,2,2,2,1,67,10,2,65,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,9,15,-1,1,2,2,2
60004742-01,55,1,-1,1,2,2,2,2,2,2,1,5,-1,4,3,1,-1,-9,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,55,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,8,20,-1,1,2,2,2
60004743-01,66,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,2,2,2,1,1,25,1,2,1,2,2,2,2,2,2,2,2,2,2,2,16,1,-1,3,3,3,1,66,10,2,63,8,2,84,8,-1,-1,-1,-1,-1,-1,0,1,1,2,4,15,-1,1,2,1,2
60004748-01,85,5,-1,2,2,2,2,1,2,2,1,3,3,1,7,2,1932,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,85,3,2,82,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,6,-1,1,1,2,2,2
60004757-01,32,3,-1,2,2,1,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,5,2,2,2,32,11,1,32,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,5,30,0,1,2,2,2
60004758-01,79,1,-1,1,2,2,2,2,2,2,1,3,2,1,4,1,-1,1,1,2,2,2,2,10,2,2,1,2,2,2,2,2,2,2,2,2,2,2,14,1,-1,5,2,2,1,39,6,2,37,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,8,-1,1,1,2,2,2
60004759-01,60,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,-9,-9,-9,2,54,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,8,20,-1,1,2,2,2
60004760-01,70,5,-1,2,2,2,2,1,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,70,4,1,71,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,7,25,-1,1,2,2,2
60004761-01,71,5,-1,2,2,2,2,1,2,2,1,3,1,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,1,71,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,3,45,-1,1,2,2,2
60004764-01,88,5,-1,2,2,2,2,1,2,2,1,3,3,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,88,3,2,84,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,20,-1,1,2,2,2
60004770-01,50,1,-1,1,2,2,2,2,2,2,1,5,-2,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,50,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,5,20,-1,1,2,2,2
60004773-01,66,5,-1,2,2,2,2,1,2,2,1,5,-1,3,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,66,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,-9,10,-1,1,2,2,2
60004777-02,43,2,-1,2,1,2,2,2,2,2,1,5,-2,1,7,2,1981,2,1,2,2,2,2,10,2,2,2,2,2,2,2,2,1,2,2,2,2,2,36,1,-1,4,2,2,1,43,7,2,42,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,8,30,-1,1,2,2,2
60004782-01,58,1,-1,1,2,2,2,2,2,2,1,5,-1,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,58,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,6,15,-1,2,2,1,2
60004783-01,42,-5,-1,2,2,1,2,2,1,2,2,5,-1,3,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,1,1,2,42,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,5,45,-1,1,2,2,2
60004784-01,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,0,-9,-6,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,2,2,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
60004785-01,67,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,2,1952,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,67,11,-9,70,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,7,20,-1,1,2,1,2
60004786-01,82,-5,-1,2,2,1,2,1,2,2,2,-9,-6,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,82,11,1,89,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,7,-1,1,1,2,2,2
60004787-02,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,0,-9,-6,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,2,2,2,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,1,1,1,-9,15,-1,2,2,1,2
60004788-01,65,5,-1,2,2,2,2,1,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,65,1,1,64,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,9,10,-1,1,2,2,2
60004789-01,42,3,-1,2,2,1,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,2,2,2,42,8,1,40,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,5,30,-1,2,2,1,2
60004791-03,67,5,-1,2,2,2,2,1,2,2,1,5,-1,4,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,67,9,1,60,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,3,-1,1,2,2,2,1
60004795-03,53,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,4,4,2,53,6,1,46,3,1,46,-9,-9,46,-9,-1,-1,-1,0,-5,1,2,9,35,-1,1,2,1,1
60004799-01,85,5,-1,2,2,2,2,1,2,2,1,5,-1,4,2,1,-1,1,1,2,2,2,2,10,2,2,1,2,2,2,2,2,2,2,2,2,2,2,14,1,-1,1,1,1,2,85,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,-1,2,1,2,2,2
60004801-01,63,1,-1,1,2,2,2,2,2,2,1,5,-1,1,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,63,3,1,64,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,4,30,-1,1,2,2,2
60004807-02,57,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,2,2,2,2,10,2,2,2,2,2,2,1,2,2,2,2,2,2,2,34,1,-1,2,2,2,1,57,9,2,57,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,9,10,-1,1,2,2,2
60004808-01,47,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,1,47,5,2,37,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,7,40,-1,2,2,1,2
60004812-02,25,1,-1,1,2,2,2,2,2,2,1,1,3,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,2,2,2,2,26,6,1,33,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,6,15,-1,1,2,2,2
60004813-01,59,1,-1,1,2,2,2,2,2,2,1,5,-1,1,6,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,59,3,1,61,10,1,28,6,-1,-1,-1,-1,-1,-1,0,1,1,1,7,15,-1,1,2,2,2
60004814-01,58,1,-1,1,2,2,2,2,2,2,1,5,-1,1,3,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,3,3,3,2,58,9,1,68,10,2,18,1,-1,-1,-1,-1,-1,-1,0,1,1,1,-9,-1,1,1,2,2,2
60004818-01,24,4,-1,2,2,2,1,2,2,2,1,5,-1,6,3,1,-1,1,1,2,2,2,2,10,2,2,2,2,2,2,1,2,2,2,1,2,2,2,16,1,-1,5,3,3,2,24,9,1,-9,-9,2,-9,-9,-1,-1,-1,-1,-1,-1,2,3,1,2,5,5,-1,1,2,2,2
60004821-01,69,5,-1,2,2,2,2,1,2,2,1,3,1,1,5,1,-1,-9,-9,-9,-9,-9,-9,-9,1,2,2,2,2,2,2,2,2,2,1,2,1,2,16,1,-1,1,1,1,1,69,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,6,25,-1,1,2,2,2
60004822-01,36,1,-1,1,2,2,2,2,2,2,1,5,-1,1,7,1,-1,1,1,1,2,2,2,25,2,2,2,2,2,1,2,2,2,2,2,2,2,2,33,1,-1,2,2,2,1,36,7,2,36,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,7,30,-1,1,2,2,2
60004832-02,55,1,-1,1,2,2,2,2,2,2,1,5,-1,4,1,1,-1,2,2,2,1,2,2,22,2,2,2,2,2,2,2,2,2,2,2,2,2,1,54,91,REALLY,1,1,1,1,55,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,4,-1,1,1,2,2,2
60004834-01,64,5,-1,2,2,2,2,1,2,2,1,-9,-6,1,6,1,-1,1,1,2,2,2,2,10,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,1,-1,2,2,2,2,64,10,1,77,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,-1,1,1,2,2,2
60004837-01,61,2,-1,2,1,2,2,2,2,2,1,5,-2,3,5,1,-1,1,1,2,2,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,1,1,1,2,61,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,1,20,-1,1,2,2,2
60004839-01,28,3,-1,2,2,1,2,2,2,2,1,5,-1,1,6,1,-1,1,2,2,2,1,2,23,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,-1,4,2,2,2,28,8,1,29,10,1,-4,2,1,-4,2,-1,-1,-1,2,2,1,2,4,10,-1,1,2,2,2
