PersonID,Caregiving_Child,Caregiving_Spouse,Caregiving_Parent,Caregiving_Family,Caregiving_Friend,Caregiving_No,CaregivingWho_Cat,Caregiving_Cancer,Caregiving_Alzheimers,Caregiving_OrthoMusc,Caregiving_MentalHealth,Caregiving_ChronicCond,Caregiving_NeuroDev,Caregiving_AcuteCond,Caregiving_Aging,Caregiving_NotSure,Caregiving_Other,Caregiving_Other_OS,CaregivingCond_Cat,Caregiving_HoursPerWeek
60006480-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006482-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006487-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006494-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006501-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006504-03,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,2,2,2,2,-6,1,-9,91,4
60006509-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006511-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006513-01,-9,-9,-9,-9,-9,-9,-9,2,2,2,1,2,2,1,2,-6,2,-1,10,1
60006514-01,2,2,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,-1,2,1
60006516-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006519-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006520-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006522-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006535-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006544-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006551-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006553-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006561-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006565-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006569-02,2,2,2,2,2,1,6,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2
60006570-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006579-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006581-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006583-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006586-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006591-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006592-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006601-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2
60006604-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006612-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006614-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006617-01,1,2,2,2,1,2,7,2,2,2,2,2,1,2,2,2,2,-1,6,5
60006626-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006635-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006642-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006645-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006653-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006660-01,2,2,2,1,2,2,4,2,2,2,1,2,2,2,2,2,2,-1,4,1
60006666-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006668-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006669-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006676-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006678-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006681-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006684-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006701-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006705-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006711-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006712-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006724-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006731-03,2,1,2,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9
60006740-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006744-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006750-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006759-01,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,-1,6,5
60006765-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60006766-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006768-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006771-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006772-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006774-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006775-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006777-01,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,-1,10,3
60006779-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006791-01,2,2,2,2,2,1,6,-1,-1,-2,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2
60006798-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006799-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2
60006803-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006804-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1
60006816-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006817-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,1,-6,-6,9,-6
60006824-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006843-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006844-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006848-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006849-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006850-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006851-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006852-01,2,2,1,2,2,2,3,2,2,1,2,1,2,1,2,2,1,LUPUS,10,3
60006858-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006860-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006868-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006871-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006872-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006873-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006876-03,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,1,LOOKING FOR A NEW RESIDENCE,91,1
60006878-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006882-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006884-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006885-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60006896-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60006897-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006906-03,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,-1,10,5
60006911-03,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60006913-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006914-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006917-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006920-01,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,-1,4,2
60006923-01,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,-1,10,1
60006924-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006932-02,2,2,2,2,2,1,6,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,-1,-2,-2
60006936-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006951-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006957-02,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,SPINA BIFIDA,91,5
60006960-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006965-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006966-01,2,2,1,2,2,2,3,2,2,1,2,1,2,1,1,2,2,-1,10,4
60006967-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006989-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60006991-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007000-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007003-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007014-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007016-01,1,2,2,2,2,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9
60007021-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007024-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,1,-6,-6,9,-6
60007025-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007026-01,2,2,1,2,2,2,3,2,1,1,2,1,2,2,1,2,2,-1,10,5
60007034-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007046-01,2,2,1,2,2,2,3,2,1,2,2,2,1,2,1,2,2,-1,10,1
60007048-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007049-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007051-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007053-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007056-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007057-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007067-01,2,2,2,2,1,2,5,2,1,2,2,2,2,2,2,2,2,-1,2,4
60007068-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007073-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007076-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007080-01,2,2,2,1,2,2,4,2,1,2,1,2,1,1,2,2,2,-1,10,2
60007090-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007092-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007104-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007114-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007118-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007122-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007123-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007126-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007133-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007142-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007145-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007152-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60007156-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007166-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007177-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007180-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007183-01,2,2,1,2,2,2,3,2,1,1,2,1,2,2,1,2,2,-1,10,5
60007187-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2
60007188-01,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,-1,10,4
60007191-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007199-01,2,2,2,2,2,1,6,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2
60007201-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,1,-6,-6,9,-6
60007207-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007211-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007213-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007216-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007220-02,2,2,2,2,2,1,6,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2
60007226-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007228-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60007230-01,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60007231-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007233-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007239-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007242-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007245-01,1,1,2,2,2,2,7,2,2,2,2,1,2,2,2,2,1,AUTOIMMUNE DISEASE,10,2
60007246-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007254-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007261-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007264-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007267-01,2,2,1,2,2,2,3,2,2,2,2,1,2,2,1,2,2,-1,10,3
60007270-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007271-01,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,3,3
60007278-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007298-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007303-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007308-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007310-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007312-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007315-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007319-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007324-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007325-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007340-01,2,2,1,2,2,2,3,2,2,1,2,1,2,1,1,2,2,-1,10,1
60007341-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007342-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,-1
60007348-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007352-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007353-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007359-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007362-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007364-01,2,2,1,2,2,2,3,2,1,2,2,2,2,2,1,2,2,-1,10,1
60007366-02,-9,-9,-9,-9,-9,-9,-9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
60007367-02,1,2,2,2,2,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9
60007374-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007388-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007389-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007393-01,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,-1,4,4
60007403-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007404-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007406-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1
60007409-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007414-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007417-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007420-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007428-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007431-01,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,-1,10,4
60007462-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007467-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007474-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007476-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007487-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007493-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007494-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007503-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007508-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007510-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007512-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007523-01,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,AUTISM,91,5
60007531-01,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,-1,4,1
60007533-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007544-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007548-02,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007552-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007557-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007561-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007564-01,-9,-9,-9,-9,-9,-9,-9,2,2,1,2,2,2,2,2,1,2,-1,3,-6
60007567-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007568-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007580-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007581-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007587-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007589-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007590-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007592-03,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60007600-01,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
